,id,date,comments,owner,likes_count,answers,sentiments
1388,1.79E+16,25/8/2021 10:41,Congratulations Pin Xiu  thumbs up light skin tone  thumbs up light skin tone  thumbs up light skin tone  red heart  red heart  red heart ,"{'id': '2828100', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242137898_377896853819908_6297021752649187025_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=9-_amzbF1ikAX-TqPun&edm=AMrZAGUBAAAA&ccb=7-4&oh=96231520ed4b7e24b7634df7e7ec4759&oe=616CBB90&_nc_sid=9fb510', 'username': 'ijesloh'}",1,[],Positive
1389,1.79E+16,25/8/2021 10:39, clapping hands  clapping hands  clapping hands  clapping hands ,"{'id': '1595624782', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/209036101_2894534244119264_6468105206474645972_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=vYpFvRgIZU4AX_BfSHI&edm=AMrZAGUBAAAA&ccb=7-4&oh=00e1ef0f00acafbc4f60680a02cb8365&oe=616D5E43&_nc_sid=9fb510', 'username': 'sunnysidneypics'}",0,[],Positive
1390,1.79E+16,25/8/2021 10:39,Congratulations Ms Yip smiling face with heart-eyes  flexed biceps  thumbs up  clapping hands  clapping hands  clapping hands ,"{'id': '2299796505', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/12317702_1482509398724835_709183914_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Kxb9cwj2OiwAX_VsZhV&edm=AMrZAGUBAAAA&ccb=7-4&oh=83f0d0ab2b1fb476785f5007d4f16b4f&oe=616CFA6E&_nc_sid=9fb510', 'username': 'lowchuihong'}",0,[],Positive
1391,1.80E+16,25/8/2021 10:37, heart with ribbon ,"{'id': '4706463', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/10542994_637024456416483_1172554258_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=yQtOGHKhhR8AX9z_Iig&edm=AMrZAGUBAAAA&ccb=7-4&oh=e7595548b0396d8427e26a6ae92f8917&oe=616C1FE5&_nc_sid=9fb510', 'username': 'lixting'}",1,[],Positive
1392,1.80E+16,25/8/2021 10:37, red heart  red heart  red heart  red heart ,"{'id': '1937497836', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/84505046_210405523342466_1906751383894228992_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=uxd_OEuZBVUAX_gZcS5&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=9988d8e6ade1e6bd00390a9253978f3a&oe=616C76F0&_nc_sid=9fb510', 'username': 'sand_artist_lawrence_koh'}",1,[],Positive
1393,1.82E+16,25/8/2021 10:37, Singapore  trophy  waving hand  waving hand  waving hand  waving hand  waving hand  waving hand ,"{'id': '26420224673', 'is_verified': False, 'profile_pic_url': 'https://instagram.ffuk1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.ffuk1-2.fna.fbcdn.net&_nc_ohc=ODYYrFqry0wAX9lbKaL&edm=ABmJApABAAAA&ccb=7-4&oh=3356dffb11bfb8ace207f821c4785795&oe=616CD88F&_nc_sid=6136e7&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'annechin85'}",0,[],Positive
1394,1.79E+16,25/8/2021 10:36, partying face  partying face  partying face  clapping hands light skin tone  clapping hands light skin tone  clapping hands light skin tone  clapping hands light skin tone  clapping hands light skin tone  clapping hands light skin tone ,"{'id': '186377356', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/94828312_938140333285404_5099547814526976000_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=KifnAvTHe3YAX_5dUx5&edm=AMrZAGUBAAAA&ccb=7-4&oh=5a3a09321c038520b380f2adc05f4fcf&oe=616C4415&_nc_sid=9fb510', 'username': 'phd_in_tofu'}",0,[],Positive
1395,1.79E+16,25/8/2021 10:36, clapping hands  clapping hands  clapping hands  clapping hands  clapping hands congrats,"{'id': '463390690', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241975945_385784183196129_8431223829406820591_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=1Mte0fDhbr8AX-5EATZ&edm=AMrZAGUBAAAA&ccb=7-4&oh=681943168b9c1bca822d8e8e06796e2d&oe=616CD567&_nc_sid=9fb510', 'username': 'letchu76'}",0,[],Positive
1396,1.80E+16,25/8/2021 10:35, clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands ,"{'id': '47788452328', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243369780_595021664950733_3403173153669181491_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=w61Ifvij5WwAX9rcgie&edm=AMrZAGUBAAAA&ccb=7-4&oh=6f5e5461ebdbb4d5bac6be01b8bd9731&oe=616D4014&_nc_sid=9fb510', 'username': 'jzw_02'}",0,[],Positive
1397,1.80E+16,25/8/2021 10:35,ypx deserves to be rewarded. congrats!,"{'id': '2116588446', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/205421891_842976933283564_5661377189663260378_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=BkOZz6k0KscAX_FZ4C7&edm=AMrZAGUBAAAA&ccb=7-4&oh=7d2e238e0119c0a17f782eb63a84d1a5&oe=616D3665&_nc_sid=9fb510', 'username': 'georgewutf'}",7,[],Positive
1398,1.79E+16,25/8/2021 10:35, clapping hands light skin tone  clapping hands light skin tone  clapping hands light skin tone ,"{'id': '32659994480', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/92264415_592771787988442_135528113932075008_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=7-pPOawjmFMAX_6m_h1&edm=AMrZAGUBAAAA&ccb=7-4&oh=91e50d5bd016b5874777e58d5c57ad56&oe=616DADA8&_nc_sid=9fb510', 'username': 'sivaprakash92_official'}",1,[],Positive
1399,1.79E+16,25/8/2021 10:34, partying face  partying face  Go team Singapore  Singapore ,"{'id': '3990785', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/133636289_304959347606247_3458352891364187472_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=4MIIL3V2shYAX8ZxvDi&edm=AMrZAGUBAAAA&ccb=7-4&oh=f47beec9701db92da673c444fdb92268&oe=616D167B&_nc_sid=9fb510', 'username': 'amemiyachan'}",5,[],Positive
1400,1.82E+16,25/8/2021 10:34, smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes ,"{'id': '6906235861', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/234024791_2049449708528896_579915805997872225_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=WDeRcgR20cUAX8mN_oS&edm=AMrZAGUBAAAA&ccb=7-4&oh=1d05156f8d49890fb2fb8891fc6c5de2&oe=616C70D9&_nc_sid=9fb510', 'username': 'alidin5748'}",0,[],Positive
1401,1.79E+16,25/8/2021 10:34, clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands ,"{'id': '6906235861', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/234024791_2049449708528896_579915805997872225_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=WDeRcgR20cUAX8mN_oS&edm=AMrZAGUBAAAA&ccb=7-4&oh=1d05156f8d49890fb2fb8891fc6c5de2&oe=616C70D9&_nc_sid=9fb510', 'username': 'alidin5748'}",0,[],Positive
1402,1.79E+16,25/8/2021 10:34,Congratulation Pin Xiu clapping hands  clapping hands  clapping hands  red heart  red heart ,"{'id': '2093413532', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/11324288_964875360218828_520721533_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=w7gf7gQEdg0AX_Jjymb&edm=AMrZAGUBAAAA&ccb=7-4&oh=e1695179c47dfdad3965061f44faffc6&oe=616BFEFC&_nc_sid=9fb510', 'username': 'rosie.kadis'}",0,[],Positive
1403,1.79E+16,25/8/2021 10:31,Yes PM Lee! Very happy about this news!!  Singapore ,"{'id': '6332732656', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242588268_3866671240099112_3457789078278008558_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=cQkCZk6JTBwAX9Velmc&edm=AMrZAGUBAAAA&ccb=7-4&oh=96e0587a390e3d73c0003369bb9834b0&oe=616C950D&_nc_sid=9fb510', 'username': 'ileesumin'}",1,[],Positive
1404,1.79E+16,25/8/2021 10:31, clapping hands  clapping hands  clapping hands  clapping hands  clapping hands ,"{'id': '655143515', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15625411_303737753361133_4625329016402870272_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=5QDnZ19EOHwAX_b1SnO&edm=AMrZAGUBAAAA&ccb=7-4&oh=b406fd24681ae2f32b54fc8f42f12976&oe=616DA256&_nc_sid=9fb510', 'username': 'georgehoiyw'}",0,[],Positive
1405,1.79E+16,28/8/2021 15:31,"Thank you very much, Sir red heart .","{'id': '7299927091', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/101709417_176265273826322_816361141373501440_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=5OrD05HFeJIAX_2Ne6D&edm=AMrZAGUBAAAA&ccb=7-4&oh=a3c8f0705b34c577cf9e200f0ca7cbc5&oe=616DDEBB&_nc_sid=9fb510', 'username': 'justifiedjustine'}",0,[],Positive
1406,1.79E+16,28/8/2021 4:18, red heart  clapping hands thank you so much,"{'id': '2033722812', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243826118_976216879601559_7833082201897632235_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=i_9HBfjOHfUAX9RkoDA&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=58b5be9271c3fcb2f6720de9bcdf57cf&oe=616DBA63&_nc_sid=9fb510', 'username': 'moon_khuen'}",0,[],Positive
1407,1.79E+16,27/8/2021 23:54,Thank you  folded hands ,"{'id': '3704061', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/225204627_534626271156545_5396289370872910823_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=tmM_hfQdVuwAX9AYQeT&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=037fbf783bbe8a425e0df326eeda5a19&oe=616DE762&_nc_sid=9fb510', 'username': 'shimetaichi'}",0,[],Positive
1408,1.79E+16,27/8/2021 17:27, red heart Thank you!,"{'id': '5368816861', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/233588904_185354203655338_7449095870105238600_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Rk3eTUuUyz4AX-Ys46d&edm=AMrZAGUBAAAA&ccb=7-4&oh=0a2e760452705eb828b603e854ec930e&oe=616C6237&_nc_sid=9fb510', 'username': 'mtbchia'}",0,[],Positive
1409,1.79E+16,27/8/2021 0:16,Thank you.,"{'id': '2889283342', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/12547621_1637149303172430_159482205_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EAG_IvZYeQoAX_cW__p&edm=AMrZAGUBAAAA&ccb=7-4&oh=6e1b0b79460fbfc69814fa9acb2d2ddb&oe=616CA1CE&_nc_sid=9fb510', 'username': 'anushapelpola'}",0,[],Positive
1410,1.79E+16,26/8/2021 14:31,Thank you PM Lee  red heart ,"{'id': '3638828400', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/14712278_937951883015119_8018355379266125824_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=KM59tbqy1oEAX-v7Pjy&edm=AMrZAGUBAAAA&ccb=7-4&oh=d8cc83fbf13fd569a5d4c1e0d3123ecb&oe=616CDCF7&_nc_sid=9fb510', 'username': 'jingjajingja'}",0,[],Positive
1411,1.79E+16,26/8/2021 13:54, clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  clapping hands  red heart  red heart  red heart  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes ,"{'id': '10213700243', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241087909_4539968042714006_2106033554066014386_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=BQDvJN7lnZwAX-pn3MH&edm=AMrZAGUBAAAA&ccb=7-4&oh=bfc59d065d552380cb5ba5b52ff81847&oe=616C1929&_nc_sid=9fb510', 'username': 'xubaoluo'}",0,[],Positive
1412,1.79E+16,26/8/2021 12:37,"Collected mine, thank you so much  smiling face with heart-eyes ","{'id': '1249511', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/128042001_198917518492569_1250330810737057278_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=XQCGX0Sgb7wAX-3Obb4&edm=AMrZAGUBAAAA&ccb=7-4&oh=712e148bea473028285cad089efcf661&oe=616DD005&_nc_sid=9fb510', 'username': 'rebeccamaki'}",1,[],Positive
1413,1.79E+16,26/8/2021 11:13, clapping hands  clapping hands  clapping hands  clapping hands ,"{'id': '45367518515', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/135343447_2504701976505002_556258025692922779_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=q7AjXFCulscAX_MyT7F&edm=AMrZAGUBAAAA&ccb=7-4&oh=f4f055ba20f8b88d85e9a7f49196b002&oe=616D251A&_nc_sid=9fb510', 'username': 'hannguyenngoc502'}",0,[],Positive
1414,1.80E+16,26/8/2021 10:57,Thank you. Truly appreciate  red heart ,"{'id': '1743401963', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15623772_1349859825056393_3096057158488293376_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=QWctbNq1Z00AX8OTlvR&edm=AMrZAGUBAAAA&ccb=7-4&oh=f4dae7a8e34f9e5ee87ead614c62faee&oe=616C44DD&_nc_sid=9fb510', 'username': 'ryenteo'}",0,[],Positive
1415,1.79E+16,26/8/2021 10:25, clapping hands  clapping hands  clapping hands ,"{'id': '1775728353', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/10518184_837470092991686_358384502_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=TQ4pS6iac3YAX8KjBF1&edm=AMrZAGUBAAAA&ccb=7-4&oh=0f489fad8439dc02562f5185134cf22f&oe=616C8A5B&_nc_sid=9fb510', 'username': 'moo.petermch'}",0,[],Positive
1416,1.79E+16,26/8/2021 9:27, red heart ,"{'id': '2240653664', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/82400420_1082845068719890_8048773218124693504_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=63GvjkVBSv4AX_LDrTW&edm=AMrZAGUBAAAA&ccb=7-4&oh=a911e26511a265c3560a890f626a665e&oe=616C8153&_nc_sid=9fb510', 'username': 'florenz_teo'}",0,[],Positive
1417,1.79E+16,26/8/2021 9:12, clapping hands  clapping hands  clapping hands  clapping hands  clapping hands Thank You.,"{'id': '1570638432', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/70220495_918497505200050_14058072204902400_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=3z-xUkk68d0AX-MciEH&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=858a913f5dd87bde12ab183520411f9b&oe=616DA701&_nc_sid=9fb510', 'username': 'hermie_badillo'}",0,[],Positive
1418,1.81E+16,26/8/2021 8:28,Majulah Singapura  Singapore   clapping hands medium-dark skin tone  clapping hands medium-dark skin tone ,"{'id': '226261208', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11195822_710124262430061_897339094_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=5uUY3x23aaoAX8H5OsG&edm=AMrZAGUBAAAA&ccb=7-4&oh=e048387f3bf63abc0bea5f4d07d491a2&oe=616DE4B6&_nc_sid=9fb510', 'username': 'natashaljunggren'}",0,[],Positive
1419,1.79E+16,26/8/2021 7:54,Thanks you PM LEE  red heart  red heart  red heart ,"{'id': '4153545458', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/137379295_319451016007211_3987695603009533762_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=dDMNdi-cuHUAX8umapX&edm=AMrZAGUBAAAA&ccb=7-4&oh=ed9a2ad776ec03b261701846e5bee23a&oe=616D7949&_nc_sid=9fb510', 'username': 'engkongseet'}",0,[],Positive
1420,1.79E+16,26/8/2021 7:47,Thank you PM LEE  and Temasek  Foundation. Today my Family  have received  1 box masks 25 N95 and 2 boxes  50 medical  grade surgical masks.The masks  are of very good quality.  thumbs up  thumbs up  thumbs up  thumbs up  thumbs up  red heart ,"{'id': '4563362049', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/16465643_170631173425903_7934299287280680960_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=6afy9eKM0lgAX9hqCSN&edm=AMrZAGUBAAAA&ccb=7-4&oh=82efe39f3e182f9e90a31b307f7e68db&oe=616D8D4A&_nc_sid=9fb510', 'username': 'ririn_budi_lestari'}",0,[],Positive
1421,1.79E+16,26/8/2021 7:20,Thanks Singapore Government and Temasek for the masks. A bit disappointed  crying face  as the surgical masks are not from ST made  Air+ masks ASTM 2 standard,"{'id': '3587102637', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/13774614_1672859289706172_88085671_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=DZIiWVpEc0MAX94ZI5S&edm=AMrZAGUBAAAA&ccb=7-4&oh=b950dbee53eed72a6500e966c188a6a5&oe=616D1535&_nc_sid=9fb510', 'username': 'richemmaus318'}",0,[],Positive
1422,1.79E+16,26/8/2021 6:24, clapping hands ,"{'id': '47648907740', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/192734754_219769039727172_5730663633387608567_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=X2cDQg0a7-gAX-ewVOn&edm=AMrZAGUBAAAA&ccb=7-4&oh=0bb1f6a359ee44ecf750666d269f66f0&oe=616DDBCB&_nc_sid=9fb510', 'username': 'rajankelly74'}",0,[],Positive
1423,1.82E+16,26/8/2021 6:20,Thankyou PM LEE thumbs up ,"{'id': '5597394349', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/162809011_1905201052951536_3646493078308623595_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=aICc4AMuY1wAX9SEuqL&edm=AMrZAGUBAAAA&ccb=7-4&oh=75c0f083617021b5a6d4b2fe32582181&oe=616D906E&_nc_sid=9fb510', 'username': 'siewliannn'}",1,[],Positive
1424,1.82E+16,26/8/2021 6:12,Thank you PM for the information and  thanks Temasek Foundation  red heart ,"{'id': '5470338146', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/40211045_3270537173193343_3893982779808940032_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=LK1UzB_CXHUAX-2GXkU&edm=AMrZAGUBAAAA&ccb=7-4&oh=a52df3bc14c6b6696f6b2bb5a6d388a9&oe=616CC3E0&_nc_sid=9fb510', 'username': 'bettylim1509'}",0,[],Positive
1425,1.79E+16,26/8/2021 6:05, red heart  red heart  red heart ,"{'id': '8436765193', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/39220958_522352008217173_3860187730856116224_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ASxnwROzXcYAX8KAh1v&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=b43babf07c86feabb593dc22c1c1b408&oe=616C9D12&_nc_sid=9fb510', 'username': 'marialee647'}",0,[],Positive
1426,1.79E+16,26/8/2021 6:02,Thank you Temasek Foundation,"{'id': '4167099513', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsyd10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsyd10-1.fna.fbcdn.net&_nc_ohc=ODYYrFqry0wAX_SfK7Z&edm=AD35FJ8BAAAA&ccb=7-4&oh=fec3f68ad0219184ecfe65c9a5f88090&oe=616CD88F&_nc_sid=74408c&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'lim8589'}",0,[],Positive
1427,1.79E+16,26/8/2021 6:02, red heart  red heart  red heart Thank you PMLee,"{'id': '615349182', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/180348562_493915531962257_4164710734798533213_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=dJ56N2Mg9f4AX_fzE4A&edm=AMrZAGUBAAAA&ccb=7-4&oh=d9226edcd47ed3f7294d6ba0cc7b3807&oe=616CFA93&_nc_sid=9fb510', 'username': 'soohtan'}",0,[],Positive
1428,1.79E+16,26/8/2021 6:01,God bless you!,"{'id': '4167099513', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsyd10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsyd10-1.fna.fbcdn.net&_nc_ohc=ODYYrFqry0wAX_SfK7Z&edm=AD35FJ8BAAAA&ccb=7-4&oh=fec3f68ad0219184ecfe65c9a5f88090&oe=616CD88F&_nc_sid=74408c&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'lim8589'}",0,[],Positive
1429,1.79E+16,26/8/2021 6:01,Thank you Mr PM for your generosity.,"{'id': '4167099513', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsyd10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsyd10-1.fna.fbcdn.net&_nc_ohc=ODYYrFqry0wAX_SfK7Z&edm=AD35FJ8BAAAA&ccb=7-4&oh=fec3f68ad0219184ecfe65c9a5f88090&oe=616CD88F&_nc_sid=74408c&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'lim8589'}",0,[],Positive
1430,1.79E+16,26/8/2021 5:45, clapping hands  clapping hands  clapping hands ,"{'id': '7156782218', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/27894434_222740701624337_2553378531581100032_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=b5KuPgxXM88AX_pt9w2&edm=AMrZAGUBAAAA&ccb=7-4&oh=3ce58571b43bbca2cf7d00ba8f379749&oe=616DABC9&_nc_sid=9fb510', 'username': 'magdalene.wong1'}",0,[],Positive
1431,1.82E+16,26/8/2021 5:23,Thank very much  pm lee,"{'id': '229218189', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/244982829_1313086062443156_7209463166324530013_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=fiR7D9zD7bIAX-wVYQ5&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=70f0d5a9803947edb5ff9755da044bd2&oe=616CE558&_nc_sid=9fb510', 'username': 'mandyli.li'}",0,[],Positive
1432,1.81E+16,26/8/2021 5:22,Thanks temasek foundation  face with medical mask  Singapore ,"{'id': '4319391393', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/35575979_218215978789678_5947428247712038912_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=0dQJ7c9hGeEAX8QSxKQ&edm=AMrZAGUBAAAA&ccb=7-4&oh=6579d6feb6f3d4cac9e7ff116c79ae78&oe=616C23FB&_nc_sid=9fb510', 'username': 'tankwankok'}",0,[],Positive
