,id,created_at,comments,owner,likes_count,answers,sentiments
167,1.7939336635568612e+16,2021-08-12 2:30:40,"Dear MOH,

I got my Pfizer vaccination overseas in March and submitted my positive serology test and my doctor uploaded the NIR records in mid-July (18 July 2021) but it’s still not reflected on my HealthHub even now a MONTH later!!

Can you help me fix this please? Thank you so much for your time and help!!","{'id': '198392663', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/124222679_233113824828040_7306332400992620525_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=O2fHoNd17G8AX_jCoXI&edm=AMrZAGUBAAAA&ccb=7-4&oh=8b6cd95c2b8ecf4a89e1c522e13499d3&oe=6176E3CB&_nc_sid=9fb510', 'username': 'soph.ie.lim'}",0,[],Neutral
168,1.7952910462490504e+16,2021-08-07 9:47:04,@moh singapore please let us know which are the participating clinics.,"{'id': '492558988', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11312445_1621050171468791_87569375_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=BhH52G8BhiwAX8siwOp&edm=AMrZAGUBAAAA&ccb=7-4&oh=e24305ac5400780b4905cfb14ca9b85a&oe=6176F537&_nc_sid=9fb510', 'username': 'vnsgray'}",0,[],Neutral
169,1.8095084635270504e+16,2021-08-06 8:31:02,"Hi, where can I access my Covid-19 vaccine certification without Singpass? All apps requires Singpass and don’t have one.","{'id': '28299868', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/210551987_260206409199215_3341446391804405588_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EUqiGiQ79JoAX-iIvvD&edm=AMrZAGUBAAAA&ccb=7-4&oh=7a3ae2e56659139cd0cbc365670f8df2&oe=6176A195&_nc_sid=9fb510', 'username': 'itsaicacx'}",0,[],Neutral
170,1.795463090547863e+16,2021-08-06 8:30:11,"Hi, where can I access my Covid-19 vaccine certification without Singpass? All apps requires Singpass and don’t have one.","{'id': '28299868', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/210551987_260206409199215_3341446391804405588_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=EUqiGiQ79JoAX-iIvvD&edm=AMrZAGUBAAAA&ccb=7-4&oh=7a3ae2e56659139cd0cbc365670f8df2&oe=6176A195&_nc_sid=9fb510', 'username': 'itsaicacx'}",0,[],Neutral
171,1.796288104944915e+16,2021-08-02 20:43:39,Yeah what participating clinic,"{'id': '3014331', 'is_verified': True, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/175930559_160293762679582_1352920042629793926_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=oDWH3kELrPUAX_rng-Y&edm=AMrZAGUBAAAA&ccb=7-4&oh=8da67c71dcbcdb3bb2315f06bdd5a5ac&oe=61771B75&_nc_sid=9fb510', 'username': 'nicolechen.tv'}",0,[],Neutral
172,1.7900241890138636e+16,2021-08-02 20:42:29,Oh good,"{'id': '3014331', 'is_verified': True, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/175930559_160293762679582_1352920042629793926_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=oDWH3kELrPUAX_rng-Y&edm=AMrZAGUBAAAA&ccb=7-4&oh=8da67c71dcbcdb3bb2315f06bdd5a5ac&oe=61771B75&_nc_sid=9fb510', 'username': 'nicolechen.tv'}",0,[],Neutral
173,1.809174622330171e+16,2021-08-02 16:49:17,What participating clinics? Where?,"{'id': '5684170108', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241314433_553412125930056_7302492527044451400_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=8YVIMSGbriAAX-Il8Ic&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=8ae5d5452c99ebcb696549d42a0dda4d&oe=61776A54&_nc_sid=9fb510', 'username': 'pat.foo'}",1,[],Neutral
174,1.812185452922276e+16,2021-08-02 12:44:35,Where to look for Participating clinics?,"{'id': '345390076', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242755577_259052432769965_8997176787563390069_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=d70dn4P9XqIAX9i6yPr&edm=AMrZAGUBAAAA&ccb=7-4&oh=d121cce72c767313d66a0f8652967f2b&oe=61783E58&_nc_sid=9fb510', 'username': 'michiko.31_'}",1,[],Neutral
175,1.816237657919865e+16,2021-08-02 6:35:00,"@moh singapore I am vaccinated in Singapore,completed 2 doses of Moderna. But currently l am in Indonesia if l go back to Singapore,do l have to go for quarantine? Thank you","{'id': '1418502662', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/209618300_853559318927867_8559373787441079908_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=fo7NdfOyc6MAX-KUj0b&edm=AMrZAGUBAAAA&ccb=7-4&oh=991c73cec599652542b1ffcdfe7dc6cf&oe=617774E6&_nc_sid=9fb510', 'username': 'austin_bi'}",0,"[{'id': 18096199969267478, 'created_at': 1627925068, 'text': '@austin_bi yes we all have to be quarantined.', 'owner': {'id': '2094351734', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245788238_1060846334725946_5083852064671229791_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=mbBr9B-VeqgAX8fQbdT&edm=AMrZAGUBAAAA&ccb=7-4&oh=628c582455ffc29b2c39213d53577923&oe=617656FD&_nc_sid=9fb510', 'username': 'phasey__'}, 'likes_count': 1}]",Neutral
176,1.794564139049082e+16,2021-08-02 4:58:59,When will you open the border for vaccinated people?,"{'id': '46437863245', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/178158412_312647320495472_6751592153903248918_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Iv2GZ7aw9tcAX_sSyXk&edm=AMrZAGUBAAAA&ccb=7-4&oh=3eab923c26233c761e2f944fd51f8115&oe=61777A96&_nc_sid=9fb510', 'username': 'rafasinga'}",5,[],Neutral
177,1.7922229318775976e+16,2021-08-06 18:26:13,Really appreciate singapores drive to open the borders for vaccinated work pass holders. However i fail to see a logic behind restricting fully vaccinated Indians to enter singapore to pursue their career opportunities.,"{'id': '1509192493', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/78792883_589576948471019_6849085339345092608_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=He8NyQzGQRoAX8_O00k&edm=AMrZAGUBAAAA&ccb=7-4&oh=7e84a90988b0c2dc2bd0f54848881f98&oe=61781D2C&_nc_sid=9fb510', 'username': 'ektadusija'}",0,[],Positive
178,1.809517560126598e+16,2021-08-02 19:46:12,"Open the borders pleas, I want to see my family","{'id': '5454682821', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/209025175_1225527777901999_6710323144318927723_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=hp40oeQJ6u8AX-twMUh&edm=AMrZAGUBAAAA&ccb=7-4&oh=7db78bf204b538c00458bca3d960a83c&oe=61772977&_nc_sid=9fb510', 'username': 'es.1990.s'}",1,[],Neutral
179,1.7910238426884948e+16,2021-08-02 12:46:21,"I can't explain how you make me feel right now the joy in me is unexplainable I have made over $50,000 for the past 2months through @ katherine fx trade","{'id': '45269005424', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/139602630_445662893122348_2560820406756727636_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=zSVIx8Mk8BoAX-saki0&edm=AMrZAGUBAAAA&ccb=7-4&oh=a6106d5c76039942be88ed92009877fa&oe=6176F095&_nc_sid=9fb510', 'username': 'angela901931'}",0,[],Neutral
180,1.7877690914512428e+16,2021-08-02 12:05:48,"Open the border , we want to see our families !","{'id': '46437863245', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/178158412_312647320495472_6751592153903248918_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Iv2GZ7aw9tcAX_sSyXk&edm=AMrZAGUBAAAA&ccb=7-4&oh=3eab923c26233c761e2f944fd51f8115&oe=61777A96&_nc_sid=9fb510', 'username': 'rafasinga'}",3,[],Neutral
181,1.7922292906717038e+16,2021-08-02 11:41:31,That's fantastic news! Lets go Singapore!,"{'id': '47795469394', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/181678483_285465893226306_6653228096060181954_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Z4i8M63PfI8AX90qMha&edm=AMrZAGUBAAAA&ccb=7-4&oh=b022352863cf3cb267807815472a84d7&oe=61769EE8&_nc_sid=9fb510', 'username': 'vaxdashboard'}",2,[],Positive
182,1.7941785652553634e+16,2021-08-03 9:49:54, red heart  thank you,"{'id': '2845543', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/122819970_4620132094726235_8618223034384764480_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ZRxUwFvzKW4AX-0Kb1B&edm=AMrZAGUBAAAA&ccb=7-4&oh=2d7ff0e08aa55cd88cde631459a2c449&oe=6176F6DA&_nc_sid=9fb510', 'username': 'khingkhing'}",0,[],Positive
183,1.7917592467877002e+16,2021-08-03 9:29:26,"The treatment across different quarantine facilities is very big. At my quarantine facility, I received only 4x500ml bottles of water for 10 days of quarantine. Not every day, mind you. At another quarantine facility, people received at least 2x1.5l water bottles everyday. I assume these are quarantine facilities so it should be standardized? Obviously I can’t expect all hotel rooms to look the same, but this is something as basic as food and drink. Which can be changed easily. Quite obviously certain hotel owners just want to use being a quarantine facility as a way to make money.","{'id': '255438207', 'is_verified': False, 'profile_pic_url': 'https://instagram.frpr1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.frpr1-2.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX9e52Ta&edm=AJXOVykBAAAA&ccb=7-4&oh=b9449de4840c5720fba70d733794fcd2&oe=6176BBCF&_nc_sid=9c1db7&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'ninja_kil'}",1,[],Negative
184,1.7861152385594176e+16,2021-08-03 6:31:28,"The worst nightmare that i have with this quarantine experience.. hotline too hot to get thru.  The hotel, MOH and Certis communication not there at all.. everyone saying their own piece of stuff and poor people like myself are affected mentally is the one who got this quarantine.. it took then 12 hours more than the actual time to get me out of the hotel, even the police can't do anything.. imagine youngster like us who are tech savy encountering this and having this difficulty, what bot those elderly who is going through this as well. Hopefully this improvement will be taken into deep consideration.","{'id': '1391682', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241567433_3065578946990731_1596761122728830094_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=AT9ZjH_sVhsAX9Kbaql&edm=AMrZAGUBAAAA&ccb=7-4&oh=bbe7a1f69b9fe4e62b81439e0a9d960d&oe=617709BC&_nc_sid=9fb510', 'username': 'janetham'}",3,"[{'id': 18245746297050949, 'created_at': 1628132667, 'text': '@janetham I agree with you…', 'owner': {'id': '23731785', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/203656104_584176312987694_7976089920505144809_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=u929psGWkucAX-gbxfN&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=c044fc5af65caba936d5074cb4a73938&oe=617710B4&_nc_sid=9fb510', 'username': 'twinklelittlestar1707'}, 'likes_count': 0}, {'id': 17900048591147335, 'created_at': 1628005544, 'text': '@janetham feel u bro. 100% agree', 'owner': {'id': '6191109050', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/105930471_736486310488901_3741817524303720932_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=AkMSAAbPmegAX9q_fAc&edm=AMrZAGUBAAAA&ccb=7-4&oh=46cb9c6d066c392f972cf902855c3ec5&oe=6176E640&_nc_sid=9fb510', 'username': 'atatcutz_singapore'}, 'likes_count': 0}]",Negative
185,1.800959420231001e+16,2021-08-03 5:46:24,"Thank you v much! Can i just feedback that my father receives only 2 bottles of mineral water per day during his QO.. please take care of our hawkers and fathers who are serving their QO and away from their family. We trust that MOH will help to look into this. It is so disheartening at times as the hawker older generation are not vocal and will brush off such instances. However, we need to keep them hydrated and well during this pandemic. They have already left their livelihood behind to ensure safety of our nation - pls help us take care of our parents please.","{'id': '326179891', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/123115525_681030235861377_3886058209035822460_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=LbCB2tWM2V8AX-Rt76W&edm=AMrZAGUBAAAA&ccb=7-4&oh=187f539b33f028a38190bcd5514e1588&oe=61771E5A&_nc_sid=9fb510', 'username': 'haseena_hazelnut'}",1,[],Neutral
186,1.7878781549397712e+16,2021-08-03 5:21:23,Thank you for all your efforts and hard work in keeping Singapore safe! You are doing a great job in safeguarding the nation’s health!,"{'id': '1729424165', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/218127665_327649905747943_2844641754814711931_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=JbIcVZ-2vKIAX_Tmtx5&edm=AMrZAGUBAAAA&ccb=7-4&oh=621141fd82667beb8a5ac22232d7adb0&oe=61768A5A&_nc_sid=9fb510', 'username': 'huina.yang'}",0,[],Positive
187,1.7875828898465222e+16,2021-08-03 2:59:50,"Thank you for your efforts! Now please consider allowing pass holders, fully vaccinated in Singapore to comeback home and continue with their work and lives here! I do hope you can here the voice of so many affected families in this taught situation!  folded hands medium-light skin tone  folded hands medium-light skin tone  folded hands medium-light skin tone ","{'id': '273578412', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/113357467_291416812284709_6061079026960315301_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=MJ9sZz7aqZ0AX_qurf4&edm=AMrZAGUBAAAA&ccb=7-4&oh=e55b7ca741ccfbd88c23b22186eeda3b&oe=6176A1B3&_nc_sid=9fb510', 'username': 'ajoliveira64'}",2,[],Positive
188,1.7892732488182618e+16,2021-08-03 2:51:00, clapping hands  clapping hands  clapping hands ,"{'id': '5848529034', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/233564091_872926623630166_7457063611828938231_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=IzJnVvXrnr8AX_8UhKL&edm=AMrZAGUBAAAA&ccb=7-4&oh=4c50c11a31a140d19fbf9bbe6625d563&oe=6177DE56&_nc_sid=9fb510', 'username': 'jong_tp'}",0,[],Positive
189,1.7894028473270648e+16,2021-08-03 2:47:25,No worries and thanks all of you for your hard work!!,"{'id': '47795469394', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/181678483_285465893226306_6653228096060181954_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Z4i8M63PfI8AX90qMha&edm=AMrZAGUBAAAA&ccb=7-4&oh=b022352863cf3cb267807815472a84d7&oe=61769EE8&_nc_sid=9fb510', 'username': 'vaxdashboard'}",2,[],Positive
190,1.7972944378410752e+16,2021-08-03 2:42:58,Just hire MORE temporary local workers if you are not able to cope with the demand lar. There are still many locals who are jobless and it’s a good way to help some of them if they are not fussy about it. Not the best time to give excuses when everyone is already totally stress out. Now it’s your time to shine as pandemic such as this doesn’t occur everyday. Actually you know and we know everyone have little patience left. So while others you have done a good job but I think you all can do better. @moh singapore,"{'id': '4053160441', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/138927216_1012091512615111_6017391139051080456_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=pAIlR76G1WUAX8X7Nnr&edm=AMrZAGUBAAAA&ccb=7-4&oh=c6532e242cfa16ab206cc7cf550cfb19&oe=61782DA0&_nc_sid=9fb510', 'username': 'truecolours1971'}",2,[],Positive
191,1.7911812400941282e+16,2021-08-03 2:38:06,Thkq,"{'id': '47347734820', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/173780389_166740841988764_3842535356979472808_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=RKGLb4bDLUsAX-6flZ2&edm=AMrZAGUBAAAA&ccb=7-4&oh=47abf2e139e71fdbfa951c3a6e57bb93&oe=61774355&_nc_sid=9fb510', 'username': 'liewyakchen'}",1,[],Neutral
192,1.7917025581879234e+16,2021-08-03 2:31:44,Thank you MOH for your hard work to keep us safe!,"{'id': '201046843', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/10598263_569804576505961_1982712888_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=d8Rd5dSE14EAX849UNQ&edm=AMrZAGUBAAAA&ccb=7-4&oh=afcda80295ef1f45c3922ab45449dab0&oe=6176F12F&_nc_sid=9fb510', 'username': 'yvn_chan'}",2,[],Positive
193,1.792945181264688e+16,2021-08-03 2:23:19,Well understood and we have your back. clapping hands ,"{'id': '24047244', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245712886_3135021056730341_8899602829548413667_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=1TOxEVhvxyIAX8PDeYI&edm=AMrZAGUBAAAA&ccb=7-4&oh=ad974dbaea399244f00308a2510da6d8&oe=61783252&_nc_sid=9fb510', 'username': 'edphi'}",0,[],Positive
194,1.824410145701324e+16,2021-08-03 2:11:12,Thank u all for doing your best n dealing wth the situation n some angry ppl . Keep going n know tat ur much appeciated k clapping hands  clapping hands  clapping hands ,"{'id': '200449325', 'is_verified': True, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243842466_1232612383923832_8308020737998609100_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Lm7A_dbblhcAX_803ZJ&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=46862eab09b15c7f3af50584696fa3ff&oe=61767D25&_nc_sid=9fb510', 'username': 'flyirene'}",1,[],Positive
195,1.8123909640238404e+16,2021-08-03 2:10:19,When can we dine in,"{'id': '4333746222', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241289133_213089484182866_3212142713410479975_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=aIzcoNZF-rQAX8EDPDJ&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=5d0c385e3c08f8b7e474c6a206a03024&oe=6177C381&_nc_sid=9fb510', 'username': 'james_tea421'}",0,[],Neutral
196,1.7918122786743702e+16,2021-08-03 1:59:49,"Mental health is at the bottom of your priorities. You don’t consider all the stress and anxiety you are putting people through!!! No communication, no guidelines and your so-called “emergency hotline” stopped working 1.5 weeks ago!  Extremely disappointed at Singapore. This has gotten out of your hands and we have to pay for your mistakes and lack of logistics and empathy!!!!!!","{'id': '29820400', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/50625393_318444978806594_5522857029556764672_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ZcnhUXgDVh8AX9NcTtz&edm=AMrZAGUBAAAA&ccb=7-4&oh=630ffbb73b8e7c7b173d28a18017759b&oe=61772F96&_nc_sid=9fb510', 'username': 'catalinajh'}",4,"[{'id': 17895573467279755, 'created_at': 1628005429, 'text': '@catalinajh those who go thru it will know and understand', 'owner': {'id': '6191109050', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/105930471_736486310488901_3741817524303720932_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=AkMSAAbPmegAX9q_fAc&edm=AMrZAGUBAAAA&ccb=7-4&oh=46cb9c6d066c392f972cf902855c3ec5&oe=6176E640&_nc_sid=9fb510', 'username': 'atatcutz_singapore'}, 'likes_count': 0}]",Negative
197,1.784498034563172e+16,2021-08-03 1:59:03, clapping hands  clapping hands  clapping hands Thanks for helping us to keep everyone safe!,"{'id': '798593337', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/89830456_522275125156617_6336628374370254848_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=G5Dg73X358kAX9JOkVb&edm=AMrZAGUBAAAA&ccb=7-4&oh=7d7955e6b59927e9e8fde3e1218223a9&oe=617650B5&_nc_sid=9fb510', 'username': 'elvinhohoho'}",1,[],Positive
198,1.7923624315738646e+16,2021-08-03 1:54:02,"@moh singapore @ongyekung please do let children serve their quarantine at home, with safeguards to ensure that they serve the quarantine in a responsible manner. Confining a child to a small room is detrimental. I have heard so many stories from affected parents on the ground. One mother said she was called at 11.30pm (after waiting for a few days with no news), asking her to get her child and herself ready to be transferred to a hotel to serve quarantine. She waited till 1am, only to receive another call to say they were changing shift and would contact her again in the morning. This is so stressful for the young child and parent.","{'id': '2178704861', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/28766567_1936684183313303_6004225569544208384_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=YWc5081zmkUAX_r4liY&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=cfbcdce2d0171d1fadca929296b8f60d&oe=6177D52C&_nc_sid=9fb510', 'username': 'limcheng1819'}",2,[],Neutral
199,1.7929268818644744e+16,2021-08-03 1:14:12,Thank you for all the efforts in keeping our community safe thumbs up ,"{'id': '22222939363', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/246170807_124373139966755_7302847425625204593_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=WJNQGWGBlycAX-S2GUd&edm=AMrZAGUBAAAA&ccb=7-4&oh=7f56c4587aaee5d94bc4fd75ef6deaa3&oe=6178001A&_nc_sid=9fb510', 'username': 'janetankoe'}",4,[],Positive
200,1.8081357373285464e+16,2021-08-03 1:07:24,"Thank you for the continued hard work and steadfast effort, team. Really thankful to have you safeguarding our health.","{'id': '38127231', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241550344_525694821829692_4891284988407502205_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=9Kr8USSizyMAX-aKUgq&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=05fc0df46dbd6dc1b57913917ed587a0&oe=61783208&_nc_sid=9fb510', 'username': 'mykelim'}",2,[],Positive
201,1.7903875571089384e+16,2021-08-03 0:59:15, red heart ,"{'id': '46369288664', 'is_verified': False, 'profile_pic_url': 'https://instagram.frpr1-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.frpr1-2.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX9e52Ta&edm=AJXOVykBAAAA&ccb=7-4&oh=b9449de4840c5720fba70d733794fcd2&oe=6176BBCF&_nc_sid=9c1db7&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'jkohgh2021'}",0,[],Positive
202,1.7938106818567012e+16,2021-08-03 0:56:12,What are the guideline for home quarantine? Isolation in master room with toilet?,"{'id': '1502699290', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/120080599_945971975911915_4019990891886514374_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=qlRYvZZXzLkAX8Ux5eO&edm=AMrZAGUBAAAA&ccb=7-4&oh=022309f757dc8fa869a5195c98cca57e&oe=6177C99B&_nc_sid=9fb510', 'username': 'hanhwalee'}",0,[],Neutral
203,1.8185558749184104e+16,2021-08-03 0:55:52,What are the guideline for home quarantine? Isolation in master room with toilet?,"{'id': '1502699290', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/120080599_945971975911915_4019990891886514374_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=qlRYvZZXzLkAX8Ux5eO&edm=AMrZAGUBAAAA&ccb=7-4&oh=022309f757dc8fa869a5195c98cca57e&oe=6177C99B&_nc_sid=9fb510', 'username': 'hanhwalee'}",0,[],Neutral
204,1.7898797000167236e+16,2021-08-03 0:52:55,Let's all  flexed biceps  flexed biceps  flexed biceps ,"{'id': '3114904538', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/170854353_452067049431230_6984081733356869866_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=qXUDUhlyINkAX9e7Eti&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=f41938acb145c79f10d97fbab91f43ff&oe=61774DE6&_nc_sid=9fb510', 'username': 'kwek_lk'}",0,[],Positive
