id,created_at,comments,owner,likes_count,answers
1.79607E+16,6/10/2021 7:55,"Dear @moh_singapore: How does one obtain a physical vaccine certification aka “vaccine passport” for international travel, outside of Singapore. SG Health Hub app and QR codes, etc… are useless outside of Singapore. Thank you!","{'id': '2341462672', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/18889186_647425875440504_725822071132651520_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=LgY6HGS1vQsAX8O43pa&edm=AMrZAGUBAAAA&ccb=7-4&oh=faca9f9e432c2bf9f54c9f7299cb09e8&oe=61767F57&_nc_sid=9fb510', 'username': 'ronaldvining'}",0,[]
1.78778E+16,30/8/2021 6:53,Confusing,"{'id': '40202811885', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117639254_601379750526956_5348257822458448073_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=g0ZfeRuUpDYAX_0FmRr&edm=AMrZAGUBAAAA&ccb=7-4&oh=7baef2c28ba0fc3dd69f73ef99234204&oe=6176E297&_nc_sid=9fb510', 'username': 'elusivememoir'}",0,[]
1.79196E+16,28/8/2021 3:13,@arraherriadi,"{'id': '1347760091', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/18812021_435808396782964_4702233476739366912_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Lxnyo56FHWsAX_Avqe8&edm=AMrZAGUBAAAA&ccb=7-4&oh=4ece3005489dc5d138da75bd0b1fb39b&oe=6177CB62&_nc_sid=9fb510', 'username': 'imaginationyou9'}",0,"[{'id': 17890975355368736, 'created_at': 1630120669, 'text': '@imaginationyou9 ok bro', 'owner': {'id': '310017178', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/244303634_591567861992458_7465999499870017183_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=c7CIqLYLbSQAX_Bseq7&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=be2e5088c1a65e9b0e61b9ed1c73819d&oe=6176CC2D&_nc_sid=9fb510', 'username': 'arraherriadi'}, 'likes_count': 0}]"
1.78858E+16,26/8/2021 14:17,@riyanazril8 🥰🥰,"{'id': '41039316', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243142244_108327558184326_1307723392931177411_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=DnTO48LtMpgAX_1BCMD&edm=AMrZAGUBAAAA&ccb=7-4&oh=32a7847509319162ab9e0ca03b09b928&oe=6177C94A&_nc_sid=9fb510', 'username': 'nadiaonn_'}",0,[]
1.79572E+16,26/8/2021 1:49,Nah he tweakin,"{'id': '7025432815', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245441549_316818576915613_4865740655185668528_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=fY_TDYFahQAAX8o5HnD&edm=AMrZAGUBAAAA&ccb=7-4&oh=2db11cbe1f4be648196660ea8e700125&oe=617690DB&_nc_sid=9fb510', 'username': 'saguesb_321'}",0,[]
1.79574E+16,26/8/2021 1:49,Nah he tweakin,"{'id': '7025432815', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245441549_316818576915613_4865740655185668528_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=fY_TDYFahQAAX8o5HnD&edm=AMrZAGUBAAAA&ccb=7-4&oh=2db11cbe1f4be648196660ea8e700125&oe=617690DB&_nc_sid=9fb510', 'username': 'saguesb_321'}",0,[]
1.78991E+16,25/8/2021 15:38,SAFE TRAVEL I.C.A 👍,"{'id': '1520924228', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/19366969_347159155700033_705574049111080960_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Jh_U_TEOGCQAX9gO5p3&edm=AMrZAGUBAAAA&ccb=7-4&oh=de78de90231133c78d771eb0c946ee25&oe=6176B1F1&_nc_sid=9fb510', 'username': 'qiuindra'}",0,[]
1.78609E+16,25/8/2021 15:01,R U YALL COMING BACK @fatehafahmi @drdummy,"{'id': '1833539175', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/244537902_1965544023615337_8054807737015597525_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=_T9WXvppzHoAX_2gmNq&edm=AMrZAGUBAAAA&ccb=7-4&oh=c07233f3d9f6d57a3936b94f0e82f2de&oe=6177FD48&_nc_sid=9fb510', 'username': 'nxkhai'}",0,"[{'id': 17972965090425515, 'created_at': 1630208433, 'text': '@nxkhai leave tak cukup, bcos kene quarantine 2 weeks bila balik 😭', 'owner': {'id': '8361950', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11848814_396668887194732_1493444977_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=jhvThtrD8zYAX97iNfu&edm=AMrZAGUBAAAA&ccb=7-4&oh=757e5df78d7f229a5870973ca2a4279e&oe=6177C428&_nc_sid=9fb510', 'username': 'drdummy'}, 'likes_count': 0}]"
1.79343E+16,25/8/2021 6:40,@jrtravelbaby,"{'id': '7621408029', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/137261516_786799042043849_9154615061948791178_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=TgkMq_LYxvsAX_hh3oT&edm=AMrZAGUBAAAA&ccb=7-4&oh=e227a10dc519771b1a1e8516711d087c&oe=6177D5DA&_nc_sid=9fb510', 'username': 'florianpaulrmd'}",1,[]
1.79087E+16,25/8/2021 6:38,Im Indonesian student whos been trying to apply since May. Please help 😢,"{'id': '3893567210', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/152151691_892170381581611_4542756401704291375_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=d4EcSQY61xsAX-clKm-&edm=AMrZAGUBAAAA&ccb=7-4&oh=1cbdbc908576cac7252f3c95bdb02cfc&oe=6176E785&_nc_sid=9fb510', 'username': 'antang.unk'}",1,[]
1.79492E+16,25/8/2021 5:39,Very good TigerTown!,"{'id': '550279554', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11910509_120339491650040_532796145_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=LP1vry1FOXgAX9jB3jS&edm=AMrZAGUBAAAA&ccb=7-4&oh=89a7b2cda316c685fae245247b481cfb&oe=61772561&_nc_sid=9fb510', 'username': 'tuemagmusson'}",0,[]
1.7888E+16,4/9/2021 14:54,👍👍,"{'id': '5453410280', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/29740584_315543348974593_7414923907381067776_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=d139fkOTC5IAX8tGFn3&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=75902dcaf53ba8142ddb619196d94e57&oe=617795F6&_nc_sid=9fb510', 'username': 'moupiya.s'}",0,[]
1.79068E+16,28/8/2021 11:47,Let's plant a tree for each birth🌹,"{'id': '7466626442', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/32541014_1668793559868873_151511508306624512_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=gDTp3nAdlkcAX8h8Qyg&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=2dbd932be6113e045fbac7f3ff2c22b5&oe=6176BB1F&_nc_sid=9fb510', 'username': 'bmmkh'}",0,[]
1.79042E+16,28/8/2021 3:38,Another great effort by the government to make the country safer 👏,"{'id': '304112713', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245554165_420077726336751_7332023664198019595_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=YZaVjchhKd8AX_ASvQX&edm=AMrZAGUBAAAA&ccb=7-4&oh=78da30e5fad4aebd7d87ed82f2458430&oe=6176F291&_nc_sid=9fb510', 'username': 'mehwishfaheem'}",2,[]
1.81705E+16,28/8/2021 1:34,❤️❤️😍😍,"{'id': '3525558897', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/196789473_468196931142228_8614229988333413446_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ChqF7BqqD2EAX-gEt9q&edm=AMrZAGUBAAAA&ccb=7-4&oh=6e4baef0cef0064787f5f28b9c1ff22e&oe=617826C3&_nc_sid=9fb510', 'username': 'joycesvillareal'}",1,[]
1.78969E+16,28/8/2021 0:47,❤️❤️😍😍,"{'id': '3525558897', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/196789473_468196931142228_8614229988333413446_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ChqF7BqqD2EAX-gEt9q&edm=AMrZAGUBAAAA&ccb=7-4&oh=6e4baef0cef0064787f5f28b9c1ff22e&oe=617826C3&_nc_sid=9fb510', 'username': 'joycesvillareal'}",0,[]
1.81863E+16,30/8/2021 2:01,Actually what is the maximum percentage we can get considering below 12 cannot vaccine . So how far is the finishing line on top of 80%?,"{'id': '13151811775', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/240821122_1245386869243759_2613495775119157443_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=NjYYKd-Mq3MAX9J7mfM&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=8f30e9fec29e38b5a4b4ab52c65664c7&oe=61778821&_nc_sid=9fb510', 'username': 'ken_wong_582'}",0,[]
1.7939E+16,13/9/2021 16:02,"@moh_singapore @leehsienloong @indraneerajah 

Dear MOH

I understand that on 31 August 2021, you have started the home recovery pilot programme for vaccinated patients who have mild or no symptoms to recuperate at home.

My mum 66yo was tested C+ last Sunday, shortly after my dad was C+. However, MOH brought her to Expo now and the staffs there told her that she has to Quarantine with another person in a shared room.

Q1) Why is she not given an option tor the pilot scheme if she is vaccinated and has no symptoms?

Q2) why of all times she(an elderly lady) was only picked up today(Monday) night at 10pm, causing her to not able to have ample rest to recover and cause her further stress when she arrived at EXPO by telling her she has to share a room for quarantine? She had to ask why she had to share a room and how can she recover if u put both C+ in a room? And up til now at 11.20pm there is no update while she is just waiting there after the helpdesk said they will check with the doctor and get back to her. 

Q3) If there were not ample room or facilities why not let her rest at home til it is arranged or let her take up the pilot scheme? Is this what MOH expect an eldery to go through after tested C+?

Im disappointed with all the arrangements thus far","{'id': '5866547000', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/20688395_257626488075663_7425739369471803392_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=C9GKDYGD-AgAX8sRZ_3&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=c7e145861f8f408dcb8dffbec99af427&oe=617788CD&_nc_sid=9fb510', 'username': 'shawnkm90'}",0,[]
1.78625E+16,2/9/2021 18:51,@trvs_21,"{'id': '1575815525', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245943345_883133702342027_4907723120744550280_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=zc8m9ZEuP9UAX9RUhNN&edm=AMrZAGUBAAAA&ccb=7-4&oh=6ae176dc5017fb00cb4d3913933105e8&oe=61775BC6&_nc_sid=9fb510', 'username': 'weijing_'}",0,[]
1.79251E+16,1/9/2021 12:22,I keep calling MOH COVID-19 hotline but no one responded.I tried 3 days all the same.pls look into it.,"{'id': '36556773860', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/225823419_124495063218869_2599101096867760596_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=NdNJXfOjT8AAX-B8ld6&edm=AMrZAGUBAAAA&ccb=7-4&oh=6193b28e7853af9a623473cf82dc7a07&oe=6176B65B&_nc_sid=9fb510', 'username': 'leekerking'}",0,[]
1.79446E+16,31/8/2021 5:02,Can we shorten the queuing for Sinovac vaccination because my appointment have to wait until October. My appointment is arranged by Moh due to my 1st dose Pfizer I got allergy!,"{'id': '2680876093', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/191383700_518547155997771_5753487594942265656_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=rW2pGC4RYL4AX9Ax3Tv&edm=AMrZAGUBAAAA&ccb=7-4&oh=9bdbdb5a4229ac1523859cedd8cce122&oe=6177C109&_nc_sid=9fb510', 'username': 'leongyukee'}",0,[]
1.79323E+16,31/8/2021 3:23,Why would anyone want to jeopardize the freedom of their household members by opting in this program??,"{'id': '7161764845', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/240869306_1299655807117670_2518089720192618851_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=kjUhDgO-4zMAX_Diwdx&edm=AMrZAGUBAAAA&ccb=7-4&oh=0e7cc942ac0c93303cac275af973e562&oe=6177BBCC&_nc_sid=9fb510', 'username': 'xiaobaibai78'}",1,"[{'id': 17892407051249011, 'created_at': 1630593238, 'text': '@xiaobaibai78 https://www.change.org/p/general-public-concerns-for-import-cases', 'owner': {'id': '45727447611', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/150833906_901534200385377_8660186165057901808_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=cSto2p6cZYsAX-mbLPy&edm=AMrZAGUBAAAA&ccb=7-4&oh=398a3f11d20926fc036f1ef552a67133&oe=61783BA6&_nc_sid=9fb510', 'username': 'ah.jaz.j'}, 'likes_count': 0}]"
1.79003E+16,4/9/2021 6:32,😂,"{'id': '6248348398', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/26268052_403758016714087_6073070519454793728_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=q31WH57ssDgAX83AVXT&edm=AMrZAGUBAAAA&ccb=7-4&oh=317650f5d009d1c3a03e05aa1337c674&oe=617728C7&_nc_sid=9fb510', 'username': 'irenelim8172'}",0,[]
1.78959E+16,4/9/2021 18:28,🙌😢 IS SO PAINFUL TO ME ♻️,"{'id': '33550774913', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/246464952_870420003614401_3273629991022242922_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ur3fR3nZ0aoAX_gV5cF&edm=AMrZAGUBAAAA&ccb=7-4&oh=d842384a27357dd7488657134a76c319&oe=6176746B&_nc_sid=9fb510', 'username': 'waheed.abro.5243'}",0,[]
1.78924E+16,6/9/2021 9:48,Will those double vaccinated be considered unvaccinated when the need comes to have the booster? Would it be safe to say that ongoing boosters will become the norm in that case - until they find one that doesn’t wane?,"{'id': '3269900594', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/56295538_648837982222904_7720524737595572224_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=17ABzA1fcdsAX9lgmaG&edm=AMrZAGUBAAAA&ccb=7-4&oh=5fc5d8e8978b65da58b159014aeeefa9&oe=61779136&_nc_sid=9fb510', 'username': 'jon_arnup'}",0,[]
1.79062E+16,6/9/2021 5:01,It would be better to show with pictures.,"{'id': '8248449920', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/229297323_2002847766536081_3123934722948690320_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=p_Lq2H4ln-oAX_NyB2I&edm=AMrZAGUBAAAA&ccb=7-4&oh=05663516e6b1c7d71a7964567c244caf&oe=6177F143&_nc_sid=9fb510', 'username': 'kuaaq'}",0,[]
1.8131E+16,6/9/2021 3:14,@peterwr_1959,"{'id': '46043886', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/192783936_216379060296422_6074031245702952936_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=puCNrfNDkKwAX9Vyih2&edm=AMrZAGUBAAAA&ccb=7-4&oh=ebaffac632053b4984802d5336ceca76&oe=61774025&_nc_sid=9fb510', 'username': 'jameswrigley'}",0,[]
1.79417E+16,8/9/2021 5:53,Dining in the pantry is not allowed so we have to dine outside where its also not safe. So where do we eat our meals then?,"{'id': '183580308', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/202764027_128961559322719_6848214603945762796_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=WnWeRgRb56YAX98t1tH&edm=AMrZAGUBAAAA&ccb=7-4&oh=b20df39641ff04fbba2aceb07b50fa80&oe=6176C0DC&_nc_sid=9fb510', 'username': 'wallwins'}",1,[]
1.78914E+16,6/9/2021 18:14,"Please don""t say must go for it now is very bad for us and so worry anything with happening hope you all need to cover us .","{'id': '2092303511', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243285062_453603526086535_7624778299162127178_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=_HNugIOb9IAAX8fQ_d-&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=247ec5f1a03a5d0726d491d89a85ac21&oe=61766F0C&_nc_sid=9fb510', 'username': 'kenglimmeng'}",1,[]
1.79196E+16,6/9/2021 15:40,"Covid won’t stop until we stop close contact that spreads COVID! use BostApp instead to safely communicate with people nearby. Download for free at Apple and Google, simply search by one word ""BostApp"".","{'id': '33139168441', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/91427266_702454303893533_2889212813413187584_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=n6ClySnPYbEAX_Qa5nO&edm=AMrZAGUBAAAA&ccb=7-4&oh=6aa7d3ee2697d7a7b6944b3eea37a6e7&oe=61769EB8&_nc_sid=9fb510', 'username': 'bostmedia'}",0,"[{'id': 17998052338347340, 'created_at': 1631276123, 'text': '@boat mediaa🙌👏🙌🔥🔥a🙌🙌🙌🙌🙌🙌🙌s 😍🔥Fire is d😮', 'owner': {'id': '12608660624', 'is_verified': False, 'profile_pic_url': 'https://instagram.fixc1-5.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fixc1-5.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX-iLfeZ&edm=ACHbZRIBAAAA&ccb=7-4&oh=a51374af8eae130442ffa692ad833b60&oe=6176BBCF&_nc_sid=4a9e64&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'mivecs79'}, 'likes_count': 0}]"
1.79253E+16,7/9/2021 12:40,@_chandratalenta_ spotted not wearing masks on table not eating / drinking with friends.,"{'id': '38347431786', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/107507115_1651897338291897_8412288407043813797_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=2mZD6AUKPRYAX_Ke8v3&edm=AMrZAGUBAAAA&ccb=7-4&oh=48eeeb2a953e7745b2ac4e81bc9f0fdd&oe=617764F3&_nc_sid=9fb510', 'username': 'sabrisayid32'}",0,[]
1.81043E+16,15/9/2021 13:21,"Dear MOH, could you make up your mind if you are going to extend my QO or not? What is the point of extending my QO if you are arranging an exit PCR 9 days before my QO ends?","{'id': '4757169', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/240877555_133569318980298_5977404736556120138_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=jZXG3um6EnkAX9MVlmt&edm=AMrZAGUBAAAA&ccb=7-4&oh=037e43aa3dad28519767c61e0c409b15&oe=617731A5&_nc_sid=9fb510', 'username': 'mich.yyt'}",0,[]
1.79302E+16,13/9/2021 15:56,"@moh_singapore @leehsienloong @indraneerajah 
Dear MOH

I understand that on 31 August 2021, you have started the home recovery pilot programme for vaccinated patients who have mild or no symptoms to recuperate at home.

My mum 66yo was tested C+ last Sunday, shortly after my dad was C+. However, MOH brought her to Expo now and the staffs there told her that she has to Quarantine with another person in a shared room.

Q1) Why is she not given an option tor the pilot scheme if she is vaccinated and has no symptoms?

Q2) why of all times she(an elderly lady) was only picked up today(Monday) night at 10pm, causing her to not able to have ample rest to recover and cause her further stress when she arrived at EXPO by telling her she has to share a room for quarantine? She had to ask why she had to share a room and how can she recover if u put both C+ in a room? And up til now at 11.20pm there is no update while she is just waiting there after the helpdesk said they will check with the doctor and get back to her. 

Q3) If there were not ample room or facilities why not let her rest at home til it is arranged or let her take up the pilot scheme? Is this what MOH expect an eldery to go through after tested C+?

Im disappointed with all the arrangements thus far","{'id': '5866547000', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/20688395_257626488075663_7425739369471803392_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=C9GKDYGD-AgAX8sRZ_3&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=c7e145861f8f408dcb8dffbec99af427&oe=617788CD&_nc_sid=9fb510', 'username': 'shawnkm90'}",0,[]
1.8248E+16,11/9/2021 6:03,By then now the prata had become pizza. Flip flip flip nobody business,"{'id': '40202811885', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117639254_601379750526956_5348257822458448073_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=g0ZfeRuUpDYAX_0FmRr&edm=AMrZAGUBAAAA&ccb=7-4&oh=7baef2c28ba0fc3dd69f73ef99234204&oe=6176E297&_nc_sid=9fb510', 'username': 'elusivememoir'}",0,[]
1.78991E+16,11/9/2021 2:28,@moh_singapore you have let us down😭 Delta variant is here since April and you allowed this to happen😭,"{'id': '2178704861', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/28766567_1936684183313303_6004225569544208384_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=YWc5081zmkUAX_r4liY&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=cfbcdce2d0171d1fadca929296b8f60d&oe=6177D52C&_nc_sid=9fb510', 'username': 'limcheng1819'}",0,[]
1.80288E+16,11/9/2021 1:38,"Hi, the increase in cases is very concerning. If we see the possibility of daily cases of 2000 should the current trajectory stays, then why don’t we do something about it? It doesn’t make sense at all. We all know 2000 daily cases will bring about many times of daily cases. Why don’t we scale back some of the measures? For e.g., 75% of employees to work from home instead of 50%, control the time people can dine in at restaurants if we cannot reduce the number of pax. 

In my view, the human traffic out there has contributed to the large clusters in  bus interchanges.","{'id': '7438222859', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/29716276_259272021280065_3673898120007122944_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=50rsSZ5e4qYAX-BxIDJ&edm=AMrZAGUBAAAA&ccb=7-4&oh=f0ef26a7a2c9f9092041d6bdc75655ad&oe=617830EC&_nc_sid=9fb510', 'username': 'swng001'}",1,[]
1.78937E+16,10/9/2021 13:09,"Minimize face-to-face contact that spreads coronavirus, use BostApp instead to communicate safely with people within the same street block or even the same building. Download for free at Apple and Google, simply search by one word ""BostApp"".","{'id': '33139168441', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/91427266_702454303893533_2889212813413187584_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=n6ClySnPYbEAX_Qa5nO&edm=AMrZAGUBAAAA&ccb=7-4&oh=6aa7d3ee2697d7a7b6944b3eea37a6e7&oe=61769EB8&_nc_sid=9fb510', 'username': 'bostmedia'}",0,[]
1.78694E+16,16/9/2021 3:05,😍😍,"{'id': '7147147316', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/246180669_117490130693400_424080648991123033_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=U8QQlyMznDUAX-hU7eE&edm=AMrZAGUBAAAA&ccb=7-4&oh=dee2d96ecb0c40a3bf252d0ba7e1ae97&oe=617696EA&_nc_sid=9fb510', 'username': 'mikel0986'}",1,[]
1.79223E+16,13/9/2021 11:49,"Can those in the midst of serving their 14 day Quarantine, get their reduction to 10 days?","{'id': '5870894', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/13150850_1789324107964655_1289468629_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=3cjZXHQ_V_gAX9tPNP5&edm=AMrZAGUBAAAA&ccb=7-4&oh=a94effe1a247a6cf687b8fe98e1e0054&oe=61771AB1&_nc_sid=9fb510', 'username': 'stigeroo'}",1,[]
1.79011E+16,11/9/2021 11:47,"Trading has been easy and smooth with ann, i invested $500 and got $6,700 within 7days her reviews has always been great @official_annmcphil","{'id': '44015588491', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/126204661_363964781560822_564329610540406058_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=yD7Poo4l-2AAX8cKsTe&edm=AMrZAGUBAAAA&ccb=7-4&oh=1cc330ce3c1495a45efaea7b2b884283&oe=61778024&_nc_sid=9fb510', 'username': 'luc.asx7'}",0,[]
